GID,RTE_RB_NM,CITY_NM,BEGIN_DFO,END_DFO,SEG_LEN,Feature_Class
356652,1135051,Iowa Park,0.0,0.0,5.469478427527174e-06,Overlaps_LS
356655,1135054,Iowa Park,0.39699999999720603,0.39800000000104774,0.0004981112404270519,Overlaps_LS
359355,1137739,Jasper,0.005000000004656613,0.01600000000325963,0.010828510779785055,Overlaps_LS
359921,1138280,Joaquin,0.0,0.0,3.773033256952716e-05,Overlaps_LS
360212,1138584,Josephine,0.00999999999476131,0.00999999999476131,1.6217784866793035e-05,Overlaps_LS
360223,1138595,Josephine,0.0,0.0,1.1184680974524081e-05,Overlaps_LS
359078,1137475,Jacksboro,0.0,0.0,2.636255133099336e-06,Overlaps_LS
359081,1137478,Jacksboro,0.0,0.0,6.2835341288793856e-06,Overlaps_LS
359358,1137744,Jasper,0.14900000000488944,0.20200000000477303,0.05249060329072761,Overlaps_LS
359360,1137746,Jasper,0.01900000000023283,0.04799999999522697,0.028981689426613312,Overlaps_LS
359363,1137750,Jasper,0.0,0.04799999999522697,0.04801698571157422,Overlaps_LS
359371,1137757,Jasper,0.04700000000593718,0.07099999999627471,0.024198020831953847,Overlaps_LS
359951,1138310,Johnson City,0.2709999999933643,0.35199999999895226,0.08106759888474274,Overlaps_LS
356368,1134754,Ingleside,1.8549999999959255,1.8549999999959255,8.341202011620338e-06,Overlaps_LS
350725,1129819,Houston,0.0,0.004000000000814907,0.004998608344505394,Overlaps_LS
351044,1130076,Houston,0.0,0.001999999993131496,0.0016957067607929264,Overlaps_LS
350081,1129323,Houston,0.0,0.004000000000814907,0.004659677945698006,Overlaps_LS
347087,1126988,Houston,0.0,0.004000000000814907,0.00420873355359399,Overlaps_LS
348438,1128042,Houston,0.07399999999324791,0.07499999999708962,0.0008352362620684503,Overlaps_LS
350127,1129373,Houston,1.0240000000048894,1.025999999998021,0.00214565530569579,Overlaps_LS
347150,1127033,Houston,1.0230000000010477,1.0270000000018626,0.003694877036568832,Overlaps_LS
347800,1127557,Houston,0.0,0.001999999993131496,0.0015739143912223454,Overlaps_LS
350147,1129386,Houston,0.29799999999522697,0.3040000000037253,0.006417259142935088,Overlaps_LS
350149,1129387,Houston,0.0,0.005999999993946403,0.006420031431782509,Overlaps_LS
350153,1129391,Houston,0.34600000000500586,0.35199999999895226,0.006422790651303992,Overlaps_LS
350159,1129395,Houston,0.0,0.0,0.00011429896435593683,Overlaps_LS
350480,1129626,Houston,0.0,0.0029999999969732016,0.0032776376977810473,Overlaps_LS
351146,1130155,Houston,0.0,0.005999999993946403,0.005862555235154414,Overlaps_LS
347159,1127041,Houston,0.0,0.005000000004656613,0.0049079147780687745,Overlaps_LS
348503,1128090,Houston,0.0,0.0010000000038417056,0.0012380818103997556,Overlaps_LS
350177,1129408,Houston,0.6440000000002328,0.6499999999941792,0.006418629553696131,Overlaps_LS
350178,1129409,Houston,0.0,0.0,0.00033657640035077326,Overlaps_LS
350181,1129410,Houston,0.6659999999974389,0.672999999995227,0.006423153685331271,Overlaps_LS
350185,1129414,Houston,0.0,0.005999999993946403,0.006418126554796975,Overlaps_LS
350187,1129416,Houston,0.6309999999939464,0.6370000000024447,0.00642258216127808,Overlaps_LS
350189,1129418,Houston,0.3099999999976717,0.31600000000617,0.006423367911826129,Overlaps_LS
350853,1129916,Houston,0.0,0.20399999999790452,0.20358516686339806,Overlaps_LS
351167,1130171,,0.0,0.3730000000068685,0.373437911627242,Overlaps_LS
346528,1126571,Houston,0.0,0.005000000004656613,0.004714546939082786,Overlaps_LS
348183,1127841,Houston,0.0,0.005000000004656613,0.005426866305883615,Overlaps_LS
349874,1129143,Houston,0.02599999999802094,0.033999999999650754,0.00768034063483139,Overlaps_LS
349882,1129151,Houston,0.0,0.0,0.00030270296707965563,Overlaps_LS
350196,1129424,Houston,0.6440000000002328,0.6499999999941792,0.006403971215702099,Overlaps_LS
350197,1129425,Houston,0.6440000000002328,0.6499999999941792,0.006418300868966596,Overlaps_LS
351514,1130451,Houston,0.0,0.0,9.833952362876742e-05,Overlaps_LS
347539,1127372,Houston,0.0,0.005000000004656613,0.004662922806539011,Overlaps_LS
351196,1130189,Houston,0.9879999999975553,1.0090000000054715,0.021105633432389262,Overlaps_LS
350251,1129465,Houston,0.0,0.0,0.00011653093863103573,Overlaps_LS
350252,1129466,Houston,0.0,0.0,0.00010842217142705869,Overlaps_LS
350564,1129684,Houston,0.0,0.0,1.5248429336717259e-05,Overlaps_LS
350570,1129689,Houston,0.23600000000442378,0.2400000000052387,0.0043997782924946344,Overlaps_LS
347902,1127637,Houston,0.0,0.0,0.00013712141765565608,Overlaps_LS
348584,1128163,Houston,0.1849999999976717,0.1860000000015134,0.001254114467001568,Overlaps_LS
349617,1128947,Houston,0.10300000000279397,0.10700000000360887,0.0043175835745935245,Overlaps_LS
350932,1129971,Houston,0.0,0.004000000000814907,0.003981823482660612,Overlaps_LS
351591,1130505,Houston,0.0,0.005000000004656613,0.004591642907985371,Overlaps_LS
347290,1127146,Houston,0.4900000000052387,0.8289999999979045,0.06746511091776074,Overlaps_LS
349668,1128983,Houston,0.10799999999289867,0.11100000000442378,0.002551544249339143,Overlaps_LS
346658,1126650,Houston,0.0,0.0010000000038417056,0.0008356271602387935,Overlaps_LS
348313,1127952,Houston,0.19800000000395812,0.20200000000477303,0.004370665256157576,Overlaps_LS
350321,1129512,Houston,0.0,0.0029999999969732016,0.0031374245250083144,Overlaps_LS
350658,1129755,Houston,0.0,0.28699999999662396,0.28673943323823814,Overlaps_LS
350661,1129760,Houston,0.0,0.0029999999969732016,0.0026754803687791652,Overlaps_LS
347331,1127191,Houston,0.0,0.005000000004656613,0.0047673687680812055,Overlaps_LS
347670,1127459,Houston,0.0,0.005000000004656613,0.004666237894723224,Overlaps_LS
348323,1127959,Houston,0.8479999999981374,0.8519999999989523,0.0040379223408880905,Overlaps_LS
349702,1129010,Houston,0.0,0.001999999993131496,0.0018350203543048083,Overlaps_LS
350676,1129772,Houston,0.0,0.0029999999969732016,0.002561846204574186,Overlaps_LS
350684,1129779,Houston,1.0979999999981374,1.1009999999951106,0.003328270335028374,Overlaps_LS
351335,1130300,Houston,0.0,0.005000000004656613,0.004754488692333902,Overlaps_LS
351653,1130558,Houston,0.0,0.001999999993131496,0.0020018119413311376,Overlaps_LS
347346,1127205,Houston,0.0,0.008000000001629815,0.007701417663584416,Overlaps_LS
348343,1127976,Houston,0.07000000000698492,0.07499999999708962,0.004330418350289401,Overlaps_LS
348699,1128242,Houston,0.21199999999953434,0.21700000000419095,0.0047875053845689245,Overlaps_LS
349056,1128516,Houston,1.099000000001979,1.1009999999951106,0.0020984353238908907,Overlaps_LS
351033,1130066,Houston,0.2440000000060536,0.2480000000068685,0.004377578519524134,Overlaps_LS
346715,1126686,Houston,0.09399999999732245,0.09799999999813735,0.004387950740102741,Overlaps_LS
354314,1132745,Hudson,0.0,0.0,8.157427576234804e-05,Overlaps_LS
354031,1132474,Houston,0.1300000000046566,0.13300000000162981,0.002684659742388947,Overlaps_LS
351715,1130614,Houston,0.0,0.004000000000814907,0.004047698593435994,Overlaps_LS
352388,1131138,Houston,0.34100000000034925,0.34299999999348074,0.0023283406619060525,Overlaps_LS
352407,1131155,Houston,0.0,0.001999999993131496,0.0017620301499831276,Overlaps_LS
352430,1131172,Houston,0.9879999999975553,0.9909999999945285,0.0027093052319815854,Overlaps_LS
353413,1132002,Houston,0.0,0.005000000004656613,0.005721481211579357,Overlaps_LS
354080,1132515,Howe,0.0,0.2510000000038417,0.2506758830557056,Overlaps_LS
354090,1132525,Howe,0.0,0.0010000000038417056,0.0005084604551881409,Overlaps_LS
354391,1132830,Hughes Springs,0.0,0.0,8.042857373772959e-06,Overlaps_LS
354394,1132833,Hughes Springs,0.0,0.0,0.00041919814571495683,Overlaps_LS
354395,1132834,Hughes Springs,0.0,0.0,9.383526662143782e-06,Overlaps_LS
355781,1134172,Hutchins,0.17699999999604188,0.1870000000053551,0.009894673109294124,Overlaps_LS
352119,1130933,,0.0,0.20299999999406282,0.20259786309908528,Overlaps_LS
354102,1132537,Howe,0.4569999999948777,0.45900000000256114,0.002030139716203157,Overlaps_LS
354408,1132846,Hughes Springs,0.0,0.0,8.386898864636562e-06,Overlaps_LS
354139,1132573,Howe,1.1680000000051223,1.176000000006752,0.008035394587047138,Overlaps_LS
355812,1134205,Hutchins,0.0,0.00999999999476131,0.009825873373752618,Overlaps_LS
355820,1134212,Hutchins,0.1300000000046566,0.17200000000593718,0.04239787481148577,Overlaps_LS
354444,1132880,Hughes Springs,0.2550000000046566,0.3699999999953434,0.1151605105560832,Overlaps_LS
354454,1132890,Hughes Springs,0.0,0.0,2.9113148919576707e-05,Overlaps_LS
354808,1133236,Huntington,0.0,0.0,2.7368562826470807e-06,Overlaps_LS
352184,1130986,Houston,0.8730000000068685,0.8739999999961583,0.0005178339466893149,Overlaps_LS
353164,1131796,Houston,0.39500000000407454,0.39999999999417923,0.004420793826746458,Overlaps_LS
354460,1132895,Hughes Springs,0.41400000000430737,0.46899999999732245,0.054680498566301444,Overlaps_LS
354825,1133253,Huntington,0.014999999999417923,0.014999999999417923,2.796861699931291e-06,Overlaps_LS
354831,1133260,Huntington,0.013000000006286427,0.013000000006286427,2.507908106325962e-06,Overlaps_LS
352210,1131010,Houston,0.17100000000209548,0.17299999999522697,0.0021356907750235406,Overlaps_LS
354488,1132922,Humble,0.08400000000256114,0.08800000000337604,0.004261970431406051,Overlaps_LS
351885,1130753,Houston,0.0,0.0010000000038417056,0.0007165152768473335,Overlaps_LS
353556,1132098,Houston,0.40200000000186265,0.40600000000267755,0.004419542666558351,Overlaps_LS
352586,1131300,Houston,0.375,0.3790000000008149,0.004400431109063765,Overlaps_LS
353239,1131853,Houston,2.1380000000062864,2.1420000000071013,0.004337480959383688,Overlaps_LS
353564,1132104,Houston,0.15799999999580905,0.15899999999965075,0.0013159489693698064,Overlaps_LS
352601,1131314,Houston,0.25,0.2599999999947613,0.009613029474650942,Overlaps_LS
352914,1131588,Houston,0.0,0.0010000000038417056,0.0009702737647246267,Overlaps_LS
353589,1132121,Houston,1.0850000000064028,1.0869999999995343,0.0020437503665355944,Overlaps_LS
354557,1132990,Humble,0.4879999999975553,0.4919999999983702,0.004292758565751353,Overlaps_LS
353281,1131885,Houston,0.08800000000337604,0.08999999999650754,0.001649176824309708,Overlaps_LS
353628,1132149,Houston,0.0,0.005000000004656613,0.004644511932999833,Overlaps_LS
353648,1132162,Houston,1.0840000000025611,1.0890000000072177,0.004871270599640046,Overlaps_LS
354308,1132741,Hudson,0.0,0.0,3.8122022396246308e-06,Overlaps_LS
354620,1133049,Humble,0.023000000001047738,0.02800000000570435,0.004725867482046295,Overlaps_LS
352690,1131389,Houston,0.0,0.09200000000419095,0.0213009071044907,Overlaps_LS
343735,1124481,Houston,0.0,0.0,0.0002826663523874498,Overlaps_LS
345741,1125976,Houston,0.07099999999627471,0.07499999999708962,0.0036167070170789566,Overlaps_LS
346068,1126233,Houston,0.2510000000038417,0.2550000000046566,0.004406748549033304,Overlaps_LS
343446,1124254,Houston,1.6190000000060536,1.6230000000068685,0.003870863371786109,Overlaps_LS
345760,1125991,Houston,0.0,0.005999999993946403,0.0060217293054431196,Overlaps_LS
344427,1124990,Houston,0.0,0.005000000004656613,0.004802096930359527,Overlaps_LS
345113,1125504,Houston,0.0010000000038417056,0.005000000004656613,0.0044423171628099325,Overlaps_LS
341419,1122651,Houston,0.22299999999813735,0.2489999999961583,0.025850385632685255,Overlaps_LS
341766,1122926,Houston,0.26700000000710133,0.2709999999933643,0.0043533655173568254,Overlaps_LS
342451,1123465,Houston,0.0,0.005000000004656613,0.004767442913192676,Overlaps_LS
342456,1123469,Houston,0.69100000000617,0.6959999999962747,0.004927348438025554,Overlaps_LS
343785,1124515,Houston,0.9400000000023283,0.9429999999993015,0.0027728164765423186,Overlaps_LS
344457,1125006,Houston,0.0,0.005000000004656613,0.004570503499328262,Overlaps_LS
345457,1125780,Houston,0.40799999999580905,0.41300000000046566,0.004357744975093013,Overlaps_LS
342118,1123203,Houston,1.2090000000025611,1.2140000000072177,0.004704530075912571,Overlaps_LS
341129,1122449,Houston,0.16700000000128057,0.17100000000209548,0.004346900954350512,Overlaps_LS
343533,1124321,Houston,0.0,0.005999999993946403,0.006559204143783579,Overlaps_LS
343825,1124545,Houston,0.0,0.005000000004656613,0.004852163824265721,Overlaps_LS
341149,1122459,Houston,0.014999999999417923,0.01900000000023283,0.0043549870452328585,Overlaps_LS
341159,1122464,Houston,0.0,0.0010000000038417056,0.0005156674622322964,Overlaps_LS
341482,1122689,Houston,0.0,0.004000000000814907,0.004602816438920909,Overlaps_LS
341813,1122960,Houston,0.29799999999522697,0.3019999999960419,0.004388785109766627,Overlaps_LS
343856,1124567,Houston,0.34500000000116415,0.35000000000582077,0.004689034071195108,Overlaps_LS
343858,1124568,Houston,0.739000000001397,0.7419999999983702,0.002740328015552666,Overlaps_LS
344512,1125051,Houston,0.03900000000430737,0.043000000005122274,0.004344047121846892,Overlaps_LS
341175,1122478,Houston,0.3650000000052387,0.3690000000060536,0.00439160438593341,Overlaps_LS
342541,1123530,Houston,0.0,0.005000000004656613,0.004730404562313986,Overlaps_LS
343558,1124344,Houston,0.0,0.005000000004656613,0.004681108678853471,Overlaps_LS
343561,1124347,Houston,0.0,0.005000000004656613,0.004757909033334433,Overlaps_LS
343562,1124348,Houston,0.0,0.005000000004656613,0.004760330292041799,Overlaps_LS
342561,1123550,Houston,0.0,0.005000000004656613,0.004546726017179458,Overlaps_LS
343227,1124084,Houston,0.00999999999476131,0.013000000006286427,0.0032132907510958554,Overlaps_LS
343591,1124368,Houston,0.6239999999961583,0.6260000000038417,0.0019703946405401278,Overlaps_LS
341233,1122527,Houston,0.3209999999962747,0.33100000000558794,0.009591522868067408,Overlaps_LS
342629,1123612,Houston,0.7660000000032596,0.7700000000040745,0.004365388928580161,Overlaps_LS
343284,1124120,Houston,0.6820000000006985,0.6860000000015134,0.004370421622904206,Overlaps_LS
345284,1125638,Houston,0.017999999996391125,0.02599999999802094,0.007741113604423803,Overlaps_LS
345969,1126153,Houston,0.0,0.005000000004656613,0.004770584811415254,Overlaps_LS
342650,1123626,Houston,0.19700000000011642,0.19800000000395812,0.0014195299753725025,Overlaps_LS
343311,1124142,Houston,0.0,0.0029999999969732016,0.0034267302285418983,Overlaps_LS
343320,1124150,Houston,0.062000000005355105,0.06600000000617001,0.004324763499837741,Overlaps_LS
344982,1125413,Houston,0.0,0.005000000004656613,0.004753788786209384,Overlaps_LS
341634,1122813,Houston,0.8650000000052387,0.8690000000060536,0.00435268462243134,Overlaps_LS
343999,1124670,Houston,1.1630000000004657,1.1649999999935972,0.002218586935836233,Overlaps_LS
345336,1125693,Houston,0.0,0.35499999999592546,0.011579652067226729,Overlaps_LS
342673,1123645,Houston,0.9030000000057044,0.9070000000065193,0.004376092409661635,Overlaps_LS
342693,1123659,Houston,1.0059999999939464,1.010999999998603,0.0045439782659270934,Overlaps_LS
343349,1124175,Houston,0.5099999999947613,0.5139999999955762,0.004394065537799354,Overlaps_LS
343351,1124176,Houston,0.6699999999982538,0.6750000000029104,0.004326403777668877,Overlaps_LS
345030,1125440,Houston,0.10099999999511056,0.11699999999837019,0.015294583714878053,Overlaps_LS
344373,1124953,Houston,0.0,0.005999999993946403,0.005772557083820684,Overlaps_LS
342724,1123687,Houston,0.0,0.004000000000814907,0.004224564916208565,Overlaps_LS
342735,1123697,Houston,0.0,0.004000000000814907,0.00446010678592515,Overlaps_LS
343388,1124209,Houston,0.2590000000054715,0.2599999999947613,0.0008983143581047483,Overlaps_LS
375296,1153536,,0.16400000000430737,0.1900000000023283,0.02637898192770936,Overlaps_LS
375601,1153855,Leonard,0.10099999999511056,0.11599999999452848,0.015065780370348853,Overlaps_LS
375026,1153233,Leander,0.2519999999931315,0.2519999999931315,0.0003417845501411788,Overlaps_LS
375080,1153291,Leander,0.004000000000814907,0.024000000004889444,0.02043906174528092,Overlaps_LS
375095,1153307,Leander,0.6190000000060536,0.6279999999969732,0.008415958438884798,Overlaps_LS
375096,1153309,Leander,0.08100000000558794,0.10099999999511056,0.019890757096300088,Overlaps_LS
375097,1153310,Leander,0.03200000000651926,0.036999999996623956,0.005076888488687077,Overlaps_LS
375100,1153318,Leander,0.07499999999708962,0.09100000000034925,0.016080969345997696,Overlaps_LS
375802,1154052,Leroy,0.0,0.0,2.4495742220755558e-05,Overlaps_LS
375805,1154054,Leroy,0.13899999999557622,0.13899999999557622,4.7954401662559565e-06,Overlaps_LS
375201,1153436,Leander,0.03800000000046566,0.4389999999984866,0.4021925151831159,Overlaps_LS
375480,1153749,Leary,0.0,0.0,3.319262234641924e-05,Overlaps_LS
375486,1153756,Leary,0.0,0.0,8.45886785172956e-06,Overlaps_LS
375487,1153758,Leary,0.0,0.0,3.6039514210246503e-06,Overlaps_LS
375489,1153760,Leary,0.0,0.0,5.970340712877113e-06,Overlaps_LS
375824,1154071,Levelland,0.0,0.006999999997788109,0.006509148046124586,Overlaps_LS
375499,1153771,Lefors,0.0,0.05400000000372529,0.05387665735203599,Overlaps_LS
375513,1153781,Lefors,0.1860000000015134,0.29200000000128057,0.10611393387456347,Overlaps_LS
375840,1154083,Levelland,0.11199999999371357,0.22999999999592546,0.11794360136390387,Overlaps_LS
374976,1153171,League City,0.0,0.0,2.7297920704395135e-06,Overlaps_LS
375523,1153788,Lefors,0.1860000000015134,0.2459999999991851,0.06047514533746915,Overlaps_LS
375530,1153795,Lefors,0.0,0.0010000000038417056,0.0009109539804949643,Overlaps_LS
375536,1153801,Lefors,0.08299999999871943,0.1269999999931315,0.04394421536973361,Overlaps_LS
375537,1153802,Lefors,0.0,0.062000000005355105,0.06288607424612735,Overlaps_LS
374364,1152557,League City,0.7730000000010477,0.7730000000010477,8.891036017827157e-06,Overlaps_LS
374984,1153179,Leakey,0.16300000000046566,0.16300000000046566,1.942220030451422e-06,Overlaps_LS
374986,1153181,Leakey,0.036999999996623956,0.036999999996623956,2.390721230776863e-05,Overlaps_LS
375256,1153497,Leander,0.027000000001862645,0.02800000000570435,0.0005575232356356029,Overlaps_LS
376484,1154709,Lewisville,0.0,0.0,0.00024025146633563789,Overlaps_LS
374988,1153184,Leakey,0.19700000000011642,0.19700000000011642,5.0465098719902686e-06,Overlaps_LS
374992,1153188,Leakey,0.20799999999871943,0.20799999999871943,4.701526544708534e-06,Overlaps_LS
368716,1147005,Lakeview,0.0,0.0,2.858982603882143e-06,Overlaps_LS
366074,1144314,Knox City,0.0,0.008000000001629815,0.008155824329918017,Overlaps_LS
366083,1144323,Kosse,0.0,0.0,4.380117515686059e-06,Overlaps_LS
366084,1144325,Kosse,0.0,0.0,6.9953252174395034e-06,Overlaps_LS
367306,1145550,Lago Vista,0.0,0.0,0.00019781473383650094,Overlaps_LS
368717,1147006,Lakeview,0.0,0.0,2.1135743938478213e-06,Overlaps_LS
368721,1147009,Lakeview,0.0,0.0,3.7908728472358295e-06,Overlaps_LS
369222,1147540,La Marque,0.0,0.0,5.722015173296822e-06,Overlaps_LS
366691,1144942,Kyle,0.0,0.013999999995576218,0.014195063567524077,Overlaps_LS
366996,1145236,Ladonia,0.0,0.0,4.03938963980643e-06,Overlaps_LS
367597,1145860,Lago Vista,0.0580000000045402,0.1239999999961583,0.06563487871057871,Overlaps_LS
368240,1146515,Lake Dallas,0.14800000000104774,0.16300000000046566,0.015060055563313857,Overlaps_LS
365410,1143729,Killeen,0.0,0.0,1.4015053770070687e-05,Overlaps_LS
367011,1145251,Ladonia,0.059999999997671694,0.14400000000023283,0.08373169490483283,Overlaps_LS
367020,1145259,Ladonia,0.0,0.0,8.513010383300686e-06,Overlaps_LS
368509,1146789,Lake Jackson,0.0,0.00900000000547152,0.009703296190291788,Overlaps_LS
369008,1147324,Lakeway,0.0,0.0029999999969732016,0.0027280948029630263,Overlaps_LS
366727,1144977,Kyle,0.0,0.14200000000710133,0.142724671658998,Overlaps_LS
367039,1145277,Ladonia,0.0,0.0,7.400841511594212e-06,Overlaps_LS
368534,1146814,Lake Jackson,0.07700000000477303,0.08599999999569263,0.008430843808777358,Overlaps_LS
364946,1143279,Killeen,0.0,0.0,1.3484183425247857e-05,Overlaps_LS
367358,1145606,Lago Vista,0.0,0.0,0.00011890429203956104,Overlaps_LS
367359,1145607,Lago Vista,0.031000000002677552,1.0019999999931315,0.1274542825446714,Overlaps_LS
367661,1145927,Lago Vista,0.0,0.05100000000675209,0.001037725500172307,Overlaps_LS
368541,1146822,Lake Jackson,0.0,0.00999999999476131,0.010321773809240929,Overlaps_LS
368565,1146846,Lake Jackson,0.0,1.243000000002212,0.027831452549340028,Overlaps_LS
365476,1143796,Kingsville,0.0,0.013000000006286427,0.013441360016581003,Overlaps_LS
367100,1145334,La Feria,0.0,0.0,2.237799998838778e-06,Overlaps_LS
368324,1146601,Lake Jackson,0.0,0.5599999999976717,0.019109556095503175,Overlaps_LS
366228,1144459,Kountze,0.0,0.010999999998603016,0.011237822493294445,Overlaps_LS
366522,1144762,Kyle,0.0,0.0010000000038417056,0.0010416711007426895,Overlaps_LS
366791,1145042,Kyle,0.14699999999720603,0.15399999999499414,0.007411037035305664,Overlaps_LS
367710,1145981,Lago Vista,0.04099999999743886,0.1260000000038417,0.08463378792659614,Overlaps_LS
368592,1146876,Lakeport,0.21700000000419095,0.29499999999825377,0.07740290102300441,Overlaps_LS
368593,1146877,Lakeport,0.0,0.1989999999932479,0.1990126440947462,Overlaps_LS
366526,1144767,Kyle,0.0,0.0010000000038417056,0.0011199390017099188,Overlaps_LS
368353,1146629,Lake Jackson,0.0,0.005999999993946403,0.005885403476852671,Overlaps_LS
366542,1144784,Kyle,0.0,0.001999999993131496,0.0022196103732371837,Overlaps_LS
368075,1146348,Lake Bridgeport,0.27499999999417923,0.27499999999417923,4.6019221398137165e-06,Overlaps_LS
368856,1147156,Lakeway,0.5629999999946449,0.5629999999946449,3.0301035164823883e-06,Overlaps_LS
365286,1143614,Killeen,0.0,0.0,1.1447404949823354e-05,Overlaps_LS
365945,1144190,Kirbyville,0.0,0.0,4.556814130103984e-06,Overlaps_LS
366555,1144798,Kyle,0.0,0.0029999999969732016,0.002584833491169354,Overlaps_LS
367190,1145429,Lago Vista,0.0,0.0,0.00020180411755793459,Overlaps_LS
367193,1145431,Lago Vista,0.15300000000570435,0.15300000000570435,0.00023130779490723442,Overlaps_LS
368096,1146370,Lake Bridgeport,0.0,0.0,1.65452948078577e-06,Overlaps_LS
368108,1146382,Lake City,0.40399999999499414,0.40399999999499414,3.82058925996925e-05,Overlaps_LS
368109,1146382,Lake City,0.40399999999499414,0.40399999999499414,3.3125555567943716e-06,Overlaps_LS
368403,1146680,Lake Jackson,0.0,0.010999999998603016,0.01115306848434073,Overlaps_LS
367225,1145466,Lago Vista,0.23099999999976717,0.23099999999976717,0.00020338383005624112,Overlaps_LS
367244,1145486,Lago Vista,0.07099999999627471,0.07099999999627471,0.00019976928288744283,Overlaps_LS
367536,1145797,Lago Vista,0.20200000000477303,2.5610000000015134,0.2567827922571455,Overlaps_LS
366047,1144289,Knox City,0.3070000000006985,0.34799999999813735,0.04132501121771,Overlaps_LS
366054,1144295,Knox City,0.0,0.043000000005122274,0.04296305300775402,Overlaps_LS
366058,1144299,Knox City,0.0,0.10300000000279397,0.03350048876865167,Overlaps_LS
373227,1151426,Lavon,0.0,0.0,4.163188016017735e-06,Overlaps_LS
369697,1147964,Lamesa,0.0,0.0,3.0900373841826183e-06,Overlaps_LS
369698,1147965,Lamesa,0.06799999999930151,0.16499999999359716,0.09698980063063702,Overlaps_LS
369700,1147966,Lamesa,0.0,0.0,2.8298015844957813e-06,Overlaps_LS
369703,1147968,Lamesa,0.0,0.0,2.3661097225270595e-06,Overlaps_LS
369720,1147973,Lamesa,0.0,0.005000000004656613,0.00499111017368037,Overlaps_LS
369731,1147980,Lamesa,0.0,0.0029999999969732016,0.0030558514843715945,Overlaps_LS
369494,1147800,La Marque,0.0,0.005000000004656613,0.005339219826161795,Overlaps_LS
369495,1147801,La Marque,0.0,0.0029999999969732016,0.0026143334642784594,Overlaps_LS
369499,1147804,La Marque,0.024999999994179234,0.3779999999969732,0.3164143315859556,Overlaps_LS
369500,1147805,La Marque,0.0,0.005000000004656613,0.005289519764713368,Overlaps_LS
369502,1147807,La Marque,0.0,0.005000000004656613,0.005208435734153914,Overlaps_LS
369733,1147981,Lamesa,0.0,0.0010000000038417056,0.0014105901258045837,Overlaps_LS
369735,1147982,Lamesa,0.0,0.4959999999991851,0.49556919050599346,Overlaps_LS
369639,1147920,Lamesa,0.5730000000039581,0.646999999997206,0.0743818027345649,Overlaps_LS
369740,1147986,Lamesa,0.0,0.14100000000325963,0.14092600221936993,Overlaps_LS
369741,1147986,Lamesa,0.22900000000663567,0.22999999999592546,0.001111627506031358,Overlaps_LS
369746,1147991,Lamesa,0.3790000000008149,0.5179999999963911,0.138572211888329,Overlaps_LS
370056,1148293,Lancaster,0.06799999999930151,0.06799999999930151,0.00022486537567593097,Overlaps_LS
369640,1147921,Lamesa,0.9489999999932479,0.9560000000055879,0.006318727738399472,Overlaps_LS
369754,1147999,Lamesa,0.0,0.004000000000814907,0.004067462335041031,Overlaps_LS
370081,1148319,Lancaster,0.00999999999476131,0.00999999999476131,0.00010759253320996084,Overlaps_LS
371041,1149237,Laredo,0.0,0.0,1.9262508951976894e-06,Overlaps_LS
370085,1148323,Lancaster,0.05499999999301508,0.05499999999301508,5.370002648065975e-05,Overlaps_LS
373065,1151266,Latexo,0.0,0.3659999999945285,0.36591309450896004,Overlaps_LS
373068,1151268,Latexo,0.08999999999650754,0.11400000000139698,0.023849296166138616,Overlaps_LS
373069,1151269,Latexo,0.0,0.03299999999580905,0.03339520314490582,Overlaps_LS
373072,1151272,Latexo,0.0,0.0,2.065534811831749e-06,Overlaps_LS
373073,1151273,,0.0,0.014999999999417923,0.014612346488150348,Overlaps_LS
373075,1151275,Latexo,0.16400000000430737,0.16700000000128057,0.00288004001299871,Overlaps_LS
373086,1151288,La Vernia,0.3899999999994179,0.3899999999994179,7.767389230658513e-06,Overlaps_LS
369661,1147934,Lamesa,0.4309999999968568,0.44100000000617,0.00971330752452737,Overlaps_LS
372445,1150654,Laredo,0.5019999999931315,0.5320000000065193,0.029756297130925008,Overlaps_LS
372446,1150655,Laredo,0.0,0.0,4.6805752175365216e-05,Overlaps_LS
372447,1150656,Laredo,0.0,0.0,7.021768806794296e-06,Overlaps_LS
372474,1150688,Laredo,0.0,0.0,8.583025173096611e-06,Overlaps_LS
373170,1151369,Lavon,0.10700000000360887,0.10700000000360887,0.0001336167835676147,Overlaps_LS
369587,1147888,Lamesa,0.0,0.0,2.840009763513492e-06,Overlaps_LS
369588,1147889,Lamesa,0.02599999999802094,0.10499999999592546,0.07868308466284465,Overlaps_LS
369678,1147949,Lamesa,0.27000000000407454,0.2970000000059372,0.027263055625853648,Overlaps_LS
369679,1147950,Lamesa,0.3080000000045402,0.3220000000001164,0.014267027356358425,Overlaps_LS
373184,1151383,Lavon,0.0,0.0,8.893426084200431e-06,Overlaps_LS
369685,1147956,Lamesa,0.0,0.005000000004656613,0.004459032323453723,Overlaps_LS
373205,1151404,Lavon,0.5819999999948777,0.7140000000072177,0.131914443777132,Overlaps_LS
373208,1151407,Lavon,0.6799999999930151,0.6849999999976717,0.004575328832962475,Overlaps_LS
373502,1151702,League City,0.0,0.0,1.6822991053722422e-06,Overlaps_LS
369689,1147957,Lamesa,0.0,0.004000000000814907,0.004168594282224496,Overlaps_LS
369691,1147958,Lamesa,0.0,0.0,2.109920968321446e-06,Overlaps_LS
369692,1147959,Lamesa,0.0,0.0,2.1614408553345126e-06,Overlaps_LS
